content_id,client_id,rf_score,risk_tier,reason_code,action,seen_in_training,days_since_last_update,impressions_90d,avg_position,ctr
content_bd3c14db5fcb,client_19581e27de,0.46934769405225313,low,stale_visible_but_low_model_risk,spot_check_only,True,104,661,7.0,0.15
content_95277c48aa39,client_a88a7902cb,0.46932399328004226,low,low_priority,no_action,True,20,6,23.8,0.0
content_ff9d27a58b7b,client_4e07408562,0.469320838098582,low,stale_visible_but_low_model_risk,spot_check_only,False,104,505,11.5,0.0
content_0003a66b9fa5,client_19581e27de,0.46931560613558254,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1940,3.7,0.26
content_152e0608ed04,client_19581e27de,0.46928877449648365,low,stale_visible_but_low_model_risk,spot_check_only,True,104,493,29.8,0.2
content_632fb68f9191,client_4e07408562,0.4692834155247925,low,low_priority,no_action,False,25,19160,20.7,0.07
content_9f891a53f544,client_f369cb89fc,0.4692748269341786,low,low_priority,no_action,False,8,7,12.6,0.0
content_7e0ec17bcdca,client_4e07408562,0.46926196495906597,low,low_priority,no_action,False,25,5670,19.9,0.21
content_94781bed3186,client_19581e27de,0.469257758321333,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1415,8.5,0.14
content_c544de1b14e2,client_4e07408562,0.4692568617780487,low,low_priority,no_action,False,25,8153,7.4,0.61
content_53b1751856e3,client_4e07408562,0.4692524103461894,low,low_priority,no_action,False,25,8538,7.8,0.07
content_28d5efaea9bf,client_8527a891e2,0.46920458552613153,low,low_priority,no_action,False,104,249,9.8,1.2
content_f18c99b3daa2,client_4e07408562,0.46917326092433975,low,stale_visible_but_low_model_risk,spot_check_only,False,104,28061,6.7,0.09
content_756881a4736b,client_4e07408562,0.46915733726177905,low,stale_visible_but_low_model_risk,spot_check_only,False,104,1122,8.9,0.0
content_1a93903d60fb,client_4e07408562,0.4691306512295346,low,low_priority,no_action,False,14,2291,24.6,0.09
content_7f719354751e,client_19581e27de,0.46910472572539824,low,low_priority,no_action,True,20,28557,4.7,1.31
content_f239c6b2fceb,client_8527a891e2,0.4690762242300058,low,low_priority,no_action,False,8,7,2.6,0.0
content_6e8a6add9d27,client_19581e27de,0.46906367073912825,low,stale_visible_but_low_model_risk,spot_check_only,True,104,351,6.5,0.0
content_fdf4d5b05e17,client_4e07408562,0.4690165241075932,low,low_priority,no_action,False,25,4904,24.4,0.12
content_8f211e0eb6fa,client_19581e27de,0.4689790729543676,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4581,3.5,0.28
content_9106f1ec4a21,client_4e07408562,0.46889839962187846,low,low_priority,no_action,False,25,16312,10.6,0.15
content_a0e0cffaef37,client_8527a891e2,0.4688834426006568,low,low_priority,no_action,False,98,6,15.2,0.0
content_f4d5b8881d43,client_19581e27de,0.46882464835963733,low,stale_visible_but_low_model_risk,spot_check_only,True,104,28517,5.4,0.12
content_93ebdcd73dd9,client_f369cb89fc,0.4688243023146146,low,low_priority,no_action,False,20,7,5.3,0.0
content_147a45606a96,client_a88a7902cb,0.4687136718162738,low,low_priority,no_action,True,8,6,2.0,0.0
content_fd1dc2828b88,client_19581e27de,0.46868050769832287,low,low_priority,no_action,True,104,46739,1.7,1.07
content_dac0bab9c931,client_4e07408562,0.4686743278617137,low,low_priority,no_action,False,25,6093,12.1,0.26
content_a50052e8bdfc,client_19581e27de,0.46864948728765815,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2641,11.5,0.15
content_219b8e3014a4,client_e629fa6598,0.46863959473331507,low,low_priority,no_action,False,20,40,4.1,0.0
content_6289dda30fc0,client_19581e27de,0.46862262979789515,low,stale_visible_but_low_model_risk,spot_check_only,True,104,5810,5.5,0.14
content_ceaa28bba4ca,client_4e07408562,0.4685945473696009,low,low_priority,no_action,False,104,43287,3.9,0.06
content_5a6586e57032,client_8527a891e2,0.4685003501567224,low,low_priority,no_action,False,20,6,40.5,0.0
content_5cd54287eeea,client_19581e27de,0.4684721200381877,low,stale_visible_but_low_model_risk,spot_check_only,True,104,10344,8.7,0.2
content_40be68af6880,client_19581e27de,0.4684499001125952,low,low_priority,no_action,True,20,10437,6.6,0.55
content_5e798568d56b,client_4e07408562,0.46844077858206284,low,low_priority,no_action,False,13,539,18.5,0.0
content_eace48a195da,client_4e07408562,0.4684397417739868,low,low_priority,no_action,False,25,17666,17.6,0.16
content_0422992eb963,client_f369cb89fc,0.4683913327027809,low,low_priority,no_action,False,20,7,8.6,0.0
content_3a2d29a46d9b,client_e629fa6598,0.4683857264411829,low,low_priority,no_action,False,20,25,9.9,0.0
content_387f48428394,client_19581e27de,0.46836811975301884,low,stale_visible_but_low_model_risk,spot_check_only,True,104,6481,15.9,0.08
content_f05afbd567af,client_19581e27de,0.46835926966289826,low,low_priority,no_action,True,104,290,14.1,0.0
content_95b6631de315,client_19581e27de,0.4682512392670759,low,low_priority,no_action,True,20,18916,9.2,0.34
content_131927c00278,client_4e07408562,0.4682502322984804,low,stale_visible_but_low_model_risk,spot_check_only,False,104,662,4.3,0.15
content_1446113aeb42,client_624b60c58c,0.4682079118274302,low,low_priority,no_action,True,8,11,5.3,0.0
content_0298c0415139,client_19581e27de,0.46817461787249653,low,stale_visible_but_low_model_risk,spot_check_only,True,104,11383,6.2,0.19
content_fe2a5f204cbd,client_8527a891e2,0.4681641372566668,low,low_priority,no_action,False,20,19,1.8,5.26
content_af276dd998e0,client_4e07408562,0.4680945794321754,low,low_priority,no_action,False,13,344,11.2,0.58
content_5e73f01d475c,client_19581e27de,0.4680112155796013,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1644,7.2,0.24
content_02707e327a37,client_0b918943df,0.4679532040592204,low,low_priority,no_action,True,20,144,5.4,1.39
content_d5ef104179be,client_19581e27de,0.46792446696789625,low,stale_visible_but_low_model_risk,spot_check_only,True,104,402,17.3,0.0
content_903de95fb318,client_19581e27de,0.46785364583797834,low,stale_visible_but_low_model_risk,spot_check_only,True,104,6256,5.9,0.21
content_6959fda268ea,client_8722616204,0.4678441082187116,low,low_priority,no_action,True,8,1,32.0,0.0
content_0ec14d3b5d53,client_19581e27de,0.4678338379171787,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3702,7.3,0.19
content_797bb027e4a4,client_8527a891e2,0.4678289058808618,low,low_priority,no_action,False,20,7,16.9,0.0
content_defd2f1b76c7,client_19581e27de,0.4678231909298319,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3527,12.5,0.09
content_77d20c6f1cb9,client_19581e27de,0.4677988972700091,low,stale_visible_but_low_model_risk,spot_check_only,True,104,636,14.9,0.0
content_1166ee8dc0d0,client_8722616204,0.4677371904074049,low,low_priority,no_action,True,20,6,14.2,0.0
content_617c14bb6cfa,client_4e07408562,0.4677147844321949,low,low_priority,no_action,False,25,41670,11.2,0.06
content_867dc005867d,client_19581e27de,0.4677121319800279,low,low_priority,no_action,True,104,95522,6.8,0.1
content_a1f97804ab49,client_19581e27de,0.4676857062634352,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4208,5.7,0.19
content_f8f308d0b776,client_4e07408562,0.4676799885290068,low,low_priority,no_action,False,25,9770,8.2,0.44
content_c88df307576d,client_4e07408562,0.46763266001561005,low,low_priority,no_action,False,13,4870,6.1,0.8
content_9139fd9a5fa3,client_19581e27de,0.46761923985577153,low,low_priority,no_action,True,20,21,4.3,0.0
content_2168203fe4ea,client_19581e27de,0.4676081247444087,low,low_priority,no_action,True,104,57972,7.4,0.11
content_4092ad6d1f71,client_4e07408562,0.4675514270458991,low,low_priority,no_action,False,7,46786,3.8,0.07
content_adb019dcde61,client_4e07408562,0.4675324663263364,low,stale_visible_but_low_model_risk,spot_check_only,False,104,2898,5.7,0.31
content_410f8972935d,client_19581e27de,0.4675144994967877,low,stale_visible_but_low_model_risk,spot_check_only,True,104,13338,3.4,0.13
content_5064a39723fd,client_19581e27de,0.46751227132516165,low,low_priority,no_action,True,104,32862,6.1,0.15
content_8f10833e3ef2,client_4e07408562,0.4674788802835221,low,stale_visible_but_low_model_risk,spot_check_only,False,104,1561,9.5,0.13
content_3e9e371280f5,client_19581e27de,0.4674665417168695,low,low_priority,no_action,True,104,99,11.9,0.0
content_45744d0bbabe,client_19581e27de,0.46741749559436924,low,low_priority,no_action,True,104,141,15.5,0.0
content_6ef3dcb7be11,client_4e07408562,0.46741450771761295,low,low_priority,no_action,False,7,1380,6.0,0.07
content_0b4d2494a6f6,client_4e07408562,0.4673791202393006,low,low_priority,no_action,False,25,8654,11.6,0.68
content_c9dc6a27c2a5,client_4e07408562,0.4672524856613608,low,stale_visible_but_low_model_risk,spot_check_only,False,104,626,11.2,0.16
content_45250b3944bc,client_4e07408562,0.46720956833743077,low,low_priority,no_action,False,13,867,25.3,0.12
content_080edd3dfdf9,client_4e07408562,0.46718417738561024,low,low_priority,no_action,False,13,2004,12.0,0.25
content_b300e6b84a9f,client_e629fa6598,0.467161582101452,low,low_priority,no_action,False,20,10,7.7,0.0
content_6552327a2743,client_349c41201b,0.46707391147657423,low,low_priority,no_action,True,20,20176,4.3,0.98
content_128e7339aeb8,client_4e07408562,0.46706203870429297,low,low_priority,no_action,False,7,4844,8.3,0.02
content_2da680724b8a,client_4e07408562,0.4670474314826244,low,low_priority,no_action,False,25,3767,8.4,0.19
content_4d9e3526cff0,client_19581e27de,0.46699771577820115,low,stale_visible_but_low_model_risk,spot_check_only,True,104,812,15.6,0.0
content_61b248d2df8f,client_4ec9599fc2,0.4669927979562358,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1515,7.5,0.13
content_32b64e0bf487,client_4e07408562,0.4669898329238638,low,low_priority,no_action,False,14,11767,4.8,0.12
content_cd44b873369f,client_8527a891e2,0.4669672032997633,low,low_priority,no_action,False,20,7,16.4,0.0
content_f42eb861c6dd,client_19581e27de,0.46685455235354595,low,low_priority,no_action,True,104,152467,6.5,0.13
content_39eaae5bce4a,client_4e07408562,0.4668383601409793,low,low_priority,no_action,False,25,4444,9.9,0.41
content_dc29170a01dd,client_19581e27de,0.46682862862942615,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1646,7.6,0.3
content_13bbb992b7ea,client_19581e27de,0.4668284580647415,low,low_priority,no_action,True,20,29,7.4,0.0
content_03e198a3ef08,client_19581e27de,0.4667660781269161,low,low_priority,no_action,True,104,118,15.3,0.0
content_a8d1803916da,client_19581e27de,0.4667633195736325,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3018,5.8,0.36
content_da01e568d56b,client_4e07408562,0.46675644956100665,low,low_priority,no_action,False,25,5406,11.1,0.43
content_a74cf0499a8b,client_3fdba35f04,0.46674784334844804,low,stale_visible_but_low_model_risk,spot_check_only,True,104,8024,8.3,0.1
content_167b5b6080d4,client_19581e27de,0.4667250028465415,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1337,5.5,0.22
content_460034a02fcf,client_19581e27de,0.4666800607665426,low,low_priority,no_action,True,104,208,2.4,0.48
content_6bf79d7d0a4f,client_4e07408562,0.4666669161421019,low,low_priority,no_action,False,13,294,21.5,0.0
content_8c66ab2089c0,client_d029fa3a95,0.4666217280485941,low,low_priority,no_action,True,183,6,5.3,0.0
content_34f1efdc673f,client_19581e27de,0.4666082100103169,low,low_priority,no_action,True,20,6119,12.4,0.03
content_1b5b75de0be4,client_8527a891e2,0.46659801705842247,low,low_priority,no_action,False,8,6,28.0,0.0
content_93a03a9e163a,client_19581e27de,0.46657899962884075,low,stale_visible_but_low_model_risk,spot_check_only,True,104,378,32.3,0.0
content_aee6abc99c75,client_19581e27de,0.46657554292801784,low,low_priority,no_action,True,104,79076,5.5,0.12
content_1a5b585a87b4,client_4e07408562,0.46656842330811105,low,low_priority,no_action,False,25,4751,8.0,0.48
content_73eaf5c97fef,client_8527a891e2,0.4665545817638927,low,low_priority,no_action,False,8,4,20.0,0.0
content_2293091e01f7,client_4e07408562,0.46650400508583034,low,low_priority,no_action,False,25,9640,8.5,0.23
content_085c76b406ab,client_19581e27de,0.4665018865919648,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4547,6.7,0.29
content_b8217d020f97,client_19581e27de,0.4664925691023769,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1049,4.4,0.29
content_92dc56f804db,client_19581e27de,0.4664182285516128,low,stale_visible_but_low_model_risk,spot_check_only,True,104,5899,3.1,0.15
content_0472d032b72d,client_19581e27de,0.46641115577601217,low,stale_visible_but_low_model_risk,spot_check_only,True,104,572,9.9,0.17
content_df64b068ecf3,client_19581e27de,0.4663884712627501,low,stale_visible_but_low_model_risk,spot_check_only,True,104,7310,3.8,0.18
content_deabeb979acb,client_4e07408562,0.4663635472463551,low,stale_visible_but_low_model_risk,spot_check_only,False,104,2146,16.1,0.14
content_b0981fa41b7a,client_4e07408562,0.46635791327178444,low,low_priority,no_action,False,25,61930,7.4,0.16
content_d9bb0138f558,client_19581e27de,0.4663416986993685,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4767,5.9,0.19
content_4e2604a3baf6,client_19581e27de,0.46629561646549983,low,stale_visible_but_low_model_risk,spot_check_only,True,104,28671,6.6,0.15
content_063b45493d44,client_f369cb89fc,0.46626334919183243,low,low_priority,no_action,False,20,6,8.5,0.0
content_4f4532d3e566,client_4e07408562,0.46625208385819567,low,low_priority,no_action,False,25,13185,7.5,0.18
content_3f47549e5a2c,client_19581e27de,0.4662296843434208,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3913,12.0,0.23
content_5f72fd7c6698,client_4e07408562,0.4662228893947047,low,low_priority,no_action,False,25,2933,12.2,0.41
content_929aa622b6a0,client_4e07408562,0.4662215143206032,low,stale_visible_but_low_model_risk,spot_check_only,False,104,11301,2.4,0.03
content_984a2da87f96,client_e629fa6598,0.46622094889617166,low,low_priority,no_action,False,20,17,7.4,0.0
content_ba511b2a223a,client_e629fa6598,0.4662133372474097,low,low_priority,no_action,False,20,14,7.6,0.0
content_fecb8624f9d6,client_f369cb89fc,0.4661982578376653,low,low_priority,no_action,False,20,10,4.6,10.0
content_8727cbf06ba9,client_19581e27de,0.46609406218978156,low,stale_visible_but_low_model_risk,spot_check_only,True,104,5341,5.7,0.26
content_fe5a4753876b,client_4ec9599fc2,0.46609038692439697,low,low_priority,no_action,True,20,22,8.7,0.0
content_8b34042b7a96,client_4e07408562,0.46606692584320136,low,stale_visible_but_low_model_risk,spot_check_only,False,104,6787,5.9,0.47
content_ff9722608751,client_19581e27de,0.4660458222198765,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4310,6.2,0.19
content_1c8160053b60,client_19581e27de,0.4660402038658251,low,stale_visible_but_low_model_risk,spot_check_only,True,104,6965,4.6,0.2
content_5083a1261e84,client_19581e27de,0.46603892227178534,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1167,17.4,0.09
content_66945e57b109,client_4e07408562,0.46603259849598905,low,low_priority,no_action,False,25,8383,13.5,0.14
content_ea01009bcb57,client_4e07408562,0.46599059611146015,low,low_priority,no_action,False,14,1740,29.3,0.69
content_38a19abbd7d4,client_3fdba35f04,0.4659837350180218,low,low_priority,no_action,True,104,39852,5.0,0.07
content_37d03b4246ba,client_4e07408562,0.46594550241522276,low,low_priority,no_action,False,25,37173,7.7,0.19
content_193dfde4a2d3,client_4e07408562,0.46594090764541574,low,low_priority,no_action,False,25,6557,10.4,0.15
content_7b6f1a0642d2,client_19581e27de,0.46592413065989907,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2791,29.9,0.0
content_468aa3110cc6,client_4e07408562,0.46591948199741307,low,stale_visible_but_low_model_risk,spot_check_only,False,104,16951,5.9,0.09
content_10acb87b3040,client_4e07408562,0.46589646163616794,low,low_priority,no_action,False,25,63027,8.0,0.25
content_2bf52c0b8e4a,client_19581e27de,0.4658859690844171,low,low_priority,no_action,True,20,39,6.6,0.0
content_6bcc05d40b17,client_4e07408562,0.4658794828290155,low,low_priority,no_action,False,25,13281,6.0,0.14
content_2b5359e179b0,client_4e07408562,0.46581993749248474,low,low_priority,no_action,False,14,3202,11.5,0.53
content_1040deaffe20,client_9f14025af0,0.4658136227635297,low,low_priority,no_action,True,151,12,6.9,0.0
content_bac3ceaede0e,client_8527a891e2,0.465801380527359,low,low_priority,no_action,False,104,6,14.7,0.0
content_a20c25627ed7,client_4e07408562,0.4657773840603886,low,low_priority,no_action,False,25,89007,8.1,0.12
content_050eb59700fe,client_d59eced1de,0.4657742666472488,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1540,5.1,1.49
content_eac9815a500f,client_4e07408562,0.46569756400743195,low,low_priority,no_action,False,25,12741,16.6,0.18
content_adacaaec0453,client_e629fa6598,0.4656733974783906,low,low_priority,no_action,False,20,905,4.6,0.0
content_5ea475cd4c3b,client_f369cb89fc,0.46566209545300713,low,low_priority,no_action,False,20,7,4.3,0.0
content_7ea36c800544,client_4e07408562,0.4656418584543452,low,low_priority,no_action,False,25,13630,9.0,0.16
content_b933ddb19b17,client_19581e27de,0.46561933918876247,low,low_priority,no_action,True,20,84,5.1,0.0
content_4f26f60ca57e,client_624b60c58c,0.4656060707965912,low,low_priority,no_action,True,104,13,6.2,0.0
content_71af382e191c,client_624b60c58c,0.46560399010903014,low,low_priority,no_action,True,20,9700,10.0,0.03
content_1b942388fa47,client_8722616204,0.4655775523489285,low,low_priority,no_action,True,104,7,47.1,0.0
content_2c2b1af1f18d,client_9f14025af0,0.46556715002880283,low,low_priority,no_action,True,20,1042,9.8,0.96
content_b1fe4f67e498,client_19581e27de,0.46554584557431783,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2275,10.0,0.31
content_0d1bee747e48,client_4e07408562,0.4654334211251892,low,low_priority,no_action,False,13,247,9.3,0.4
content_898cc0d1d0ca,client_8527a891e2,0.4653643966111202,low,low_priority,no_action,False,104,6,14.3,0.0
content_cf7cce7dd8c9,client_9f14025af0,0.46531685537417533,low,low_priority,no_action,True,20,13,3.5,7.69
content_03b0026dc518,client_4ec9599fc2,0.4653072362680562,low,low_priority,no_action,True,20,11,4.6,0.0
content_b972c43f2f3e,client_19581e27de,0.4652861021459938,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4916,7.1,0.26
content_a961e5b0d27b,client_19581e27de,0.46524839105968235,low,stale_visible_but_low_model_risk,spot_check_only,True,104,357,29.3,0.0
content_db222ee144e9,client_e629fa6598,0.46523614783971196,low,low_priority,no_action,False,20,177,7.9,0.0
content_2a2cfff3f8ec,client_e629fa6598,0.4652106851178097,low,low_priority,no_action,False,20,184,7.2,0.0
content_a3c8d0cf0ef3,client_19581e27de,0.46520068148278454,low,stale_visible_but_low_model_risk,spot_check_only,True,104,518,12.2,0.0
content_8350242b2df4,client_4e07408562,0.46517457961557557,low,low_priority,no_action,False,25,42441,5.5,0.17
content_9fcbd54b90a2,client_19581e27de,0.46515228729496416,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1742,18.9,0.06
content_033581b09704,client_4e07408562,0.46511364563973207,low,low_priority,no_action,False,104,41650,4.4,0.07
content_a9c15ac24367,client_e629fa6598,0.46502365256968753,low,low_priority,no_action,False,20,172,7.6,0.0
content_ace2126da180,client_e629fa6598,0.46501605067063545,low,low_priority,no_action,False,20,82,8.7,0.0
content_b31aec9ff709,client_e629fa6598,0.46501605067063545,low,low_priority,no_action,False,20,94,8.4,0.0
content_1243ed56b082,client_e629fa6598,0.46499279849678005,low,low_priority,no_action,False,20,33,5.3,0.0
content_61503690505f,client_4e07408562,0.4649922663410386,low,low_priority,no_action,False,25,20076,7.3,0.1
content_ce78b1b0c99b,client_19581e27de,0.4649826098884445,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1903,9.7,0.21
content_466386c747aa,client_4e07408562,0.4649812958679002,low,low_priority,no_action,False,25,10554,14.1,0.24
content_1d9eca1ce9cd,client_98a3ab7c34,0.4649782415658506,low,low_priority,no_action,True,1,1,7.0,0.0
content_c1e40f7d1fa5,client_4e07408562,0.4649677864237469,low,low_priority,no_action,False,13,1451,8.9,0.62
content_39faa36c2490,client_19581e27de,0.4649609737186291,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2674,35.0,0.04
content_261dc1c0fb9c,client_4e07408562,0.46493301703377277,low,low_priority,no_action,False,25,20302,9.0,0.21
content_de74413100cf,client_4e07408562,0.46490930356074983,low,low_priority,no_action,False,25,74399,9.3,0.15
content_aaaa8246fb79,client_19581e27de,0.46489542520902416,low,stale_visible_but_low_model_risk,spot_check_only,True,104,8071,8.9,0.15
content_0136803b6373,client_98a3ab7c34,0.4648496758462398,low,low_priority,no_action,True,1,2,6.5,0.0
content_fcef7b62b3ae,client_19581e27de,0.46481747321041716,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2643,5.4,0.34
content_c84651d2d8ae,client_19581e27de,0.46481370856109483,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3639,2.9,0.47
content_e32ec994d05a,client_4e07408562,0.4647709224934254,low,low_priority,no_action,False,14,17471,4.2,0.33
content_3b60fd4f3f18,client_19581e27de,0.4647522574242688,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1683,19.0,0.06
content_3fd78e4d982d,client_19581e27de,0.4646683445170987,low,stale_visible_but_low_model_risk,spot_check_only,True,104,454,9.1,0.22
content_702689a73287,client_4e07408562,0.4646675517344736,low,low_priority,no_action,False,13,2251,24.6,0.13
content_8f496feec94e,client_4e07408562,0.4646423565383458,low,low_priority,no_action,False,25,5651,7.0,0.46
content_083e8f8426f7,client_624b60c58c,0.4646208736106482,low,low_priority,no_action,True,104,14,7.9,0.0
content_d88cd1e59ed8,client_19581e27de,0.4645891102881982,low,stale_visible_but_low_model_risk,spot_check_only,True,104,663,5.1,0.15
content_affac14ac62f,client_4ec9599fc2,0.4645808430297551,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3686,8.3,0.16
content_f7ffb38dda35,client_4ec9599fc2,0.46456195156446306,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1197,14.8,0.08
content_b45b7246ed2a,client_4e07408562,0.4645614316963637,low,low_priority,no_action,False,25,9019,8.9,0.26
content_594b6127b732,client_4e07408562,0.4645513798820685,low,low_priority,no_action,False,13,305,12.5,0.66
content_10edd4b89d3b,client_19581e27de,0.4645486361494553,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2096,10.8,0.24
content_57d8360dee59,client_19581e27de,0.4645475723722336,low,low_priority,no_action,True,305,10,13.3,0.0
content_98ad500b5254,client_19581e27de,0.46453580123754773,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1263,13.3,0.16
content_ed46f81f54d1,client_4e07408562,0.4645236584789413,low,low_priority,no_action,False,13,1862,21.6,0.27
content_bb411fbac618,client_4ec9599fc2,0.46449412775728677,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3734,6.3,0.16
content_f305ff772dd8,client_e629fa6598,0.4644860044126636,low,low_priority,no_action,False,20,46,7.8,0.0
content_f8c0d031bd2a,client_19581e27de,0.46448173303520773,low,low_priority,no_action,True,104,108,17.9,0.0
content_6e83e976f1d1,client_a88a7902cb,0.4644743430184188,low,low_priority,no_action,True,20,6,7.5,0.0
content_0d497212b54b,client_4e07408562,0.4644693114984831,low,low_priority,no_action,False,7,5980,9.7,0.05
content_e2f91310fa14,client_19581e27de,0.46446579628976603,low,stale_visible_but_low_model_risk,spot_check_only,True,104,12080,4.8,0.28
content_19a325f2e20a,client_9f14025af0,0.4644551994601891,low,low_priority,no_action,True,20,516,15.9,5.43
content_e2afcc78bfba,client_9400f1b21c,0.46445059404234285,low,low_priority,no_action,True,20,492,7.7,0.41
content_ccda8876f16c,client_4ec9599fc2,0.46443159142451457,low,low_priority,no_action,True,20,20,8.8,0.0
content_0f9305fb9daa,client_4e07408562,0.4644103691461778,low,stale_visible_but_low_model_risk,spot_check_only,False,104,2294,4.7,0.0
content_0f502959343f,client_19581e27de,0.46437165090040927,low,low_priority,no_action,True,104,229,28.9,0.0
content_66b277da578e,client_19581e27de,0.4643589046908818,low,low_priority,no_action,True,104,55,20.7,0.0
content_82dab8cbf876,client_4e07408562,0.46433738339236175,low,low_priority,no_action,False,13,2419,17.4,0.33
content_101fe9a1cf14,client_e629fa6598,0.46431040258285483,low,low_priority,no_action,False,20,498,3.9,0.0
content_c35d34131e91,client_3fdba35f04,0.4642976208011501,low,low_priority,no_action,True,26,43920,3.7,0.06
content_5de3ad846997,client_4ec9599fc2,0.46425407522312784,low,low_priority,no_action,True,20,22,9.1,0.0
content_2514cbcf6384,client_4e07408562,0.46422964783465204,low,low_priority,no_action,False,14,3208,26.6,0.12
content_9625b0d86d2d,client_4e07408562,0.46419424257479674,low,stale_visible_but_low_model_risk,spot_check_only,False,104,1746,11.0,0.0
content_41c27fa77d0f,client_19581e27de,0.4641773454017541,low,stale_visible_but_low_model_risk,spot_check_only,True,104,18656,10.5,0.16
content_6bdf69aa45ec,client_4e07408562,0.46416663214835246,low,low_priority,no_action,False,14,29841,4.8,0.31
content_81462139ee23,client_19581e27de,0.4641041339240155,low,low_priority,no_action,True,104,211,15.8,0.0
content_db01edb932de,client_19581e27de,0.4640769132917495,low,low_priority,no_action,True,104,237,17.7,0.0
content_c3864767af8f,client_19581e27de,0.4640668414316217,low,stale_visible_but_low_model_risk,spot_check_only,True,104,8626,9.5,0.17
content_431f82322746,client_02d20bbd7e,0.4640319219392324,low,low_priority,no_action,True,20,13,8.4,0.0
content_5342a040de14,client_4ec9599fc2,0.4640208441597977,low,low_priority,no_action,True,20,22,10.3,0.0
content_25a872faba8f,client_19581e27de,0.4640133559986659,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1913,12.5,0.1
content_2204f2f125c2,client_4e07408562,0.4639988714955487,low,low_priority,no_action,False,25,10420,15.1,0.18
content_69eaa5db96c1,client_19581e27de,0.4639827117385863,low,stale_visible_but_low_model_risk,spot_check_only,True,104,3055,8.9,0.26
content_9df03d5cf46c,client_4ec9599fc2,0.4639623078886687,low,low_priority,no_action,True,104,7,7.7,0.0
content_59593c76da44,client_e629fa6598,0.4639568358219403,low,low_priority,no_action,False,20,18,4.8,0.0
content_882555fb1b4a,client_4e07408562,0.46393784796313187,low,low_priority,no_action,False,25,6663,15.6,0.23
content_f73e0ed1704e,client_4e07408562,0.4639355189065889,low,stale_visible_but_low_model_risk,spot_check_only,False,104,654,3.7,0.15
content_c51b117fd28c,client_19581e27de,0.4639282406709144,low,stale_visible_but_low_model_risk,spot_check_only,True,104,729,15.6,0.0
content_ef766c924997,client_19581e27de,0.46392547473516316,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1623,11.7,0.25
content_9d273aaeddf2,client_19581e27de,0.46387953245711155,low,low_priority,no_action,True,104,30328,6.8,0.22
content_2efcee1621b9,client_8527a891e2,0.4638672641367679,low,low_priority,no_action,False,104,6,9.5,0.0
content_9740b2c319a7,client_4e07408562,0.4638592529610841,low,low_priority,no_action,False,13,548,24.4,0.0
content_968f476d656c,client_19581e27de,0.4638299332665788,low,low_priority,no_action,True,20,44,8.1,0.0
content_97ef74097d53,client_19581e27de,0.4637947572785695,low,low_priority,no_action,True,104,72224,6.4,0.31
content_b85fd8faa4ce,client_19581e27de,0.46371778581751993,low,low_priority,no_action,True,104,239,26.9,0.0
content_7ab556c9e0dc,client_e629fa6598,0.46371159878090473,low,low_priority,no_action,False,20,313,6.2,0.0
content_336909ef72e2,client_19581e27de,0.4637048716398726,low,stale_visible_but_low_model_risk,spot_check_only,True,104,13861,5.8,0.23
content_da42ef73c8bd,client_98a3ab7c34,0.46369078098677724,low,low_priority,no_action,True,1,2,6.0,0.0
content_371e6e08c996,client_4e07408562,0.4636829395906792,low,stale_visible_but_low_model_risk,spot_check_only,False,104,23265,6.1,0.1
content_ec1345534b59,client_4ec9599fc2,0.46364780940212985,low,low_priority,no_action,True,20,15,7.2,0.0
